kind,lang,source_token,source_query_text,qid,wikidata_label,wikidata_aliases_json,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
entity,eu,"""Member of the Congress of Deputies""",Member of the Congress of Deputies,Q18171345,,[],Diputatuen Kongresuko kidea,Diputatuen Kongresuko kidea.,Diputatuen Kongresuko kidea,0.9,0.9818,1.0,0.9818,1.0,1.0,1.0,Diputatuen Kongresuko kidea,Diputatuen Kongresuko kidea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8366984724998474,0.8229755163192749,0.8366984724998474,nllb,eu,eu,eu,Diputatuen_Kongresuko_kidea
entity,eu,"""Member of the Connecticut Senate from the 26th District""",Member of the Connecticut Senate from the 26th District,,,[],"Connecticuteko Senatuko kidea, 26. barrutiko kidea.","Connecticuteko Senatuko kidea, 26. barrutitik.",Connecticut-eko Senatuko kidea 26. Barrutitik,0.9,0.9072,0.875,0.967,1.0,0.0,1.0,"Connecticuteko Senatuko kidea, 26. barrutiko kidea.","Connecticuteko Senatuko kidea, 26. barrutiko kidea.",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.937653422355652,0.934778094291687,0.9155998826026917,nllb,et,eu,eu,"Connecticuteko_Senatuko_kidea,_26._barrutiko_kidea."
entity,eu,"""Member of the Hellenic Parliament""",Member of the Hellenic Parliament,Q18915989,,[],Greziako Parlamentuko kidea,Greziako Parlamentua,Greziako Parlamentuko kidea,0.9,0.8511,1.0,0.8511,0.0,1.0,0.0,Greziako Parlamentuko kidea,Greziako Parlamentuko kidea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.9315977096557616,0.8219643831253052,0.9315977096557616,nllb,eu,it,eu,Greziako_Parlamentuko_kidea
entity,eu,"""Member of the House of Representatives""",Member of the House of Representatives,Q18002923,,[],Ordezkarien Ganberako kidea,Diputatuen Kongresuko kidea.,Ordezkari Ganberako kidea,0.9,0.5455,0.9615,0.4906,0.0,1.0,0.0,Ordezkari Ganberako kidea,Ordezkari Ganberako kidea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.6263505816459656,0.8356296420097351,0.631610631942749,salamandra,eu,eu,eu,Ordezkari_Ganberako_kidea
entity,eu,"""Member of the Senate""",Member of the Senate,,,[],Senatuko kidea.,Senatuko kidea.,Senatuko kidea,0.9,1.0,0.9655,0.9655,1.0,1.0,1.0,Senatuko kidea,Senatuko kidea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.9022614359855652,0.9022614359855652,0.9246827960014344,salamandra,et,et,et,Senatuko_kidea
entity,eu,"""Member of the Texas State Senate from District 4 (Port Arthur)""",Member of the Texas State Senate from District 4 (Port Arthur),,,[],Texasko Estatuko Senatuko kidea 4. barrutik (Port Arthur),Texasko estatuko 4. barrutia (ingelesez: 4th District of Texas) Texasko estatuko 4. barrutia da.,"Texasko Estatuko Senatuko kidea, 4. Barrutia (Port Arthur)",0.9,0.4837,0.9739,0.4545,0.0,1.0,0.0,Texasko Estatuko Senatuko kidea 4. barrutik (Port Arthur),Texasko Estatuko Senatuko kidea 4. barrutik (Port Arthur),mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.9126942753791808,0.6464105844497681,0.9051597118377686,nllb,eu,eo,eu,Texasko_Estatuko_Senatuko_kidea_4._barrutik_(Port_Arthur)
entity,eu,"""Member of the U.S. House of Representatives from Connecticut's 4th district""",Member of the U.S. House of Representatives from Connecticut's 4th district,,,[],"Estatu Batuetako Diputatuen Ganberako kidea, Connecticuteko 4. barrutiko kidea",Ameriketako Estatu Batuetako Ordezkarien Etxeko kidea da Connecticuteko laugarren barrutitik.,Connecticut-eko 4. barrutiko Ordezkarien Ganberako kidea,0.9,0.655,0.4478,0.4564,0.0,0.0,0.0,"Estatu Batuetako Diputatuen Ganberako kidea, Connecticuteko 4. barrutiko kidea","Estatu Batuetako Diputatuen Ganberako kidea, Connecticuteko 4. barrutiko kidea",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.9116921424865724,0.7504500150680542,0.7970504760742188,nllb,eu,eu,eu,"Estatu_Batuetako_Diputatuen_Ganberako_kidea,_Connecticuteko_4._barrutiko_kidea"
entity,eu,"""Meringue, ice cream, sponge cake or Christmas pudding""","Meringue, ice cream, sponge cake or Christmas pudding",,,[],"Meringue, izozkia, gailetatxoa edo gabonetako pudina","Merenguea, izozkia, bizkotxoa edo Gabonetako puddinga.","Meringea, izozkia, bizkotxoa edo Gabonetako pudinga",0.9,0.8491,0.8738,0.9524,0.0,0.0,1.0,"Merenguea, izozkia, bizkotxoa edo Gabonetako puddinga.","Merenguea, izozkia, bizkotxoa edo Gabonetako puddinga.",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.6630023121833801,0.7110894918441772,0.6544047594070435,madlad,eu,eu,eu,"Merenguea,_izozkia,_bizkotxoa_edo_Gabonetako_puddinga."
entity,eu,"""Metapán, El Salvador""","Metapán, El Salvador",,,[],"Metapán, El Salvadorea","Metapán, El Salvador","Metapán, El Salvador",0.9,0.9524,0.9524,1.0,1.0,1.0,1.0,"Metapán, El Salvador","Metapán, El Salvador",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.9950190186500548,1.0,1.0,madlad,es,es,es,"Metapán,_El_Salvador"
entity,eu,"""Mexico""",Mexico,Q96,,[],Mexiko,Mexiko,Mexiko,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Mexiko,Mexiko,mt_vote,2026-03-05T13:09:09,,,,,en,en,en,Mexiko
entity,eu,"""Michael Manley""",Michael Manley,Q365395,,[],Michael Manley izan zen.,Michael Manley,Michael Manley,0.9,0.7368,0.7368,1.0,0.0,0.0,1.0,Michael Manley,Michael Manley,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8967344760894775,1.0,1.0,madlad,eu,de,de,Michael_Manley
entity,eu,"""Mid-size luxury / Executive car""",Mid-size luxury / Executive car,,,[],Luxuzko auto ertainak.,Tamaina ertaineko luxuzko / exekutibo autoa,Luxuzko tamaina ertaina / Auto exekutiboa,0.9,0.4,0.5714,0.6429,0.0,0.0,0.0,Tamaina ertaineko luxuzko / exekutibo autoa,Tamaina ertaineko luxuzko / exekutibo autoa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.7182223796844482,0.8040056228637695,0.7908645868301392,madlad,it,eu,eu,Tamaina_ertaineko_luxuzko_/_exekutibo_autoa
entity,eu,"""Minister for Health""",Minister for Health,Q6865857,,[],Osasun ministroa,Osasun ministroa,Osasun ministro,0.9,1.0,0.9677,0.9677,1.0,1.0,1.0,Osasun ministro,Osasun ministro,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.9032166004180908,0.9032166004180908,0.90790057182312,salamandra,eu,eu,eu,Osasun_ministro
entity,eu,"""Minister of Transport""",Minister of Transport,Q110471598,,[],Garraio sailburua,Garraio ministroa,Garraio ministroa,0.9,0.5882,0.5882,1.0,0.0,0.0,1.0,Garraio ministroa,Garraio ministroa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.4869256913661957,0.7160781621932983,0.7160781621932983,madlad,eu,it,it,Garraio_ministroa
entity,eu,"""Moscow, Russia""","Moscow, Russia",,,[],"Mosku, Errusia","Mosku, Errusia","Mosku, Errusia",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"Mosku, Errusia","Mosku, Errusia",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.9519038200378418,0.9519038200378418,0.9519038200378418,nllb,eu,eu,eu,"Mosku,_Errusia"
entity,eu,"""NWC, M.A. 1957""","NWC, M.A. 1957",,,[],"NWC, M.A. 1957","Euskal-Erria, 1957.","NWC, M.A. 1957",0.9,0.0,0.0,0.0,0.0,0.0,0.0,"Euskal-Erria, 1957.","Euskal-Erria, 1957.",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,,0.7132336497306824,,madlad,en,sv,en,"Euskal-Erria,_1957."
entity,eu,"""Nationwide in Indonesia, also popular in neighboring Southeast Asian countries""","Nationwide in Indonesia, also popular in neighboring Southeast Asian countries",,,[],"Herrialde osoan Indonesian, baita Asia hego-ekialdeko auzoetako herrialdeetan ere","Hego-ekialdeko Asiako herrialdeetan ere ospetsua da, batez ere Indonesian.","Indonesiako herrialde osoan ezaguna, baita Asiako hego-ekialdeko herrialdeetan ere",0.9,0.4774,0.773,0.4103,0.0,0.0,0.0,"Indonesiako herrialde osoan ezaguna, baita Asiako hego-ekialdeko herrialdeetan ere","Indonesiako herrialde osoan ezaguna, baita Asiako hego-ekialdeko herrialdeetan ere",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.7967550754547119,0.6833486557006836,0.8296538591384888,salamandra,eu,eu,eu,"Indonesiako_herrialde_osoan_ezaguna,_baita_Asiako_hego-ekialdeko_herrialdeetan_ere"
entity,eu,"""Nationwide in Indonesia, but more specific to Java""","Nationwide in Indonesia, but more specific to Java",,,[],"Indonesia osoan, baina Java-rentzat bereziagoa.","Indonesia osoan zehar, baina bereziki Javan","Indonesiako herrialde osoan, baina Java-n bereziki",0.9,0.6889,0.7423,0.6667,0.0,0.0,0.0,"Indonesiako herrialde osoan, baina Java-n bereziki","Indonesiako herrialde osoan, baina Java-n bereziki",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.817976713180542,0.8939437866210938,0.9102515578269958,salamandra,eu,eu,eu,"Indonesiako_herrialde_osoan,_baina_Java-n_bereziki"
entity,eu,"""Nationwide in Singapore and Indonesia""",Nationwide in Singapore and Indonesia,,,[],"Herrialde osoan, Singapurren eta Indonesian.",(Ingelesez) Singapur eta Indonesiaren arteko harremanak,"Herrialde osoan, Singapurren eta Indonesian",0.9,0.5657,0.9885,0.5306,0.0,1.0,0.0,"Herrialde osoan, Singapurren eta Indonesian","Herrialde osoan, Singapurren eta Indonesian",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.7904479503631592,0.6643292307853699,0.8136169910430908,salamandra,eu,nn,eu,"Herrialde_osoan,_Singapurren_eta_Indonesian"
entity,eu,"""Nationwide, also can be found in Malaysia and Singapore""","Nationwide, also can be found in Malaysia and Singapore",,,[],"Herrialde osoan, baita Malasia eta Singapurren ere.",Malaysian eta Singapurren ere aurki daiteke.,Malaysian eta Singapurren ere aurki daiteke.,0.9,0.5895,0.5895,1.0,0.0,0.0,1.0,Malaysian eta Singapurren ere aurki daiteke.,Malaysian eta Singapurren ere aurki daiteke.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.7902387380599976,0.7708947658538818,0.7708947658538818,madlad,eu,eu,eu,Malaysian_eta_Singapurren_ere_aurki_daiteke.
entity,eu,"""Neptun Werft, Warnemünde,""","Neptun Werft, Warnemünde,",,,[],"Neptuneko ontziola, Warnemünde.","Neptuno ontziola, Warnemünde, Alemania.","Neptun Werft, Warnemünde,",0.9,0.8286,0.7143,0.6562,0.0,0.0,0.0,"Neptun Werft, Warnemünde,","Neptun Werft, Warnemünde,",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8095279932022095,0.8515318632125854,1.0,salamandra,de,la,de,"Neptun_Werft,_Warnemünde,"
entity,eu,"""New York City, New York, U.S.""","New York City, New York, U.S.",,,[],"New York hiria, New York, Estatu Batuak","New York, New York, Ameriketako Estatu Batuak","New York, New York, AEB",0.9,0.7857,0.0,0.0,0.0,0.0,0.0,"New York, New York, Ameriketako Estatu Batuak","New York, New York, Ameriketako Estatu Batuak",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.7012732625007629,0.7276829481124878,,madlad,es,es,en,"New_York,_New_York,_Ameriketako_Estatu_Batuak"
entity,eu,"""Newport Pagnell, Buckinghamshire, England, United Kingdom""","Newport Pagnell, Buckinghamshire, England, United Kingdom",,,[],"Newport Pagnell, Buckinghamshire, Ingalaterra, Erresuma Batua","Newport Pagnell, Buckinghamshire, Ingalaterra, Erresuma Batua","Newport Pagnell, Buckinghamshire, Ingalaterra, Erresuma Batua",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"Newport Pagnell, Buckinghamshire, Ingalaterra, Erresuma Batua","Newport Pagnell, Buckinghamshire, Ingalaterra, Erresuma Batua",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.9504717588424684,0.9504717588424684,0.9504717588424684,nllb,rw,rw,rw,"Newport_Pagnell,_Buckinghamshire,_Ingalaterra,_Erresuma_Batua"
entity,eu,"""North Wall Quay""",North Wall Quay,,,[],Iparraldeko harresia.,North Wall Quay,North Wall Quay,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Iparraldeko harresia.,Iparraldeko harresia.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.5477709770202637,,,nllb,eu,en,en,Iparraldeko_harresia.
entity,eu,"""Nurturing Excellence""",Nurturing Excellence,,,[],Bikaintasuna sustatzea,Bikaintasuna sustatzea,Bikaintasuna sustatzea,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Bikaintasuna sustatzea,Bikaintasuna sustatzea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.560422956943512,0.560422956943512,0.560422956943512,nllb,eu,eu,eu,Bikaintasuna_sustatzea
entity,eu,"""ORAA""",ORAA,,,[],Eusko Jaurlaritzaren laguntzarekin egindako azpitituluak,ORDUA,ORAA,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Eusko Jaurlaritzaren laguntzarekin egindako azpitituluak,Eusko Jaurlaritzaren laguntzarekin egindako azpitituluak,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.5649267435073853,,,nllb,eu,en,en,Eusko_Jaurlaritzaren_laguntzarekin_egindako_azpitituluak
entity,eu,"""Olga Nikolaevna Bondareva""",Olga Nikolaevna Bondareva,,,[],Olga Nikolaevna Bondareva,Olga Nikolaevna Bondareva,Olga Nikolaevna Bondareva,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Olga Nikolaevna Bondareva,Olga Nikolaevna Bondareva,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,1.0,1.0,1.0,nllb,sv,sv,sv,Olga_Nikolaevna_Bondareva
entity,eu,"""Onion, garlic, black pepper, chili""","Onion, garlic, black pepper, chili",,,[],"Tipula, baratxuri, piper beltza, txilea","Tipula, baratxuri, piperbeltz, txili.","Tipula, baratxuria, piperbeltz beltza, txilea",0.9,0.9211,0.9286,0.8537,1.0,1.0,0.0,"Tipula, baratxuri, piper beltza, txilea","Tipula, baratxuri, piper beltza, txilea",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.6053880453109741,0.604618489742279,0.5933704376220703,nllb,de,de,de,"Tipula,_baratxuri,_piper_beltza,_txilea"
entity,eu,"""Opening of hope""",Opening of hope,,,[],Itxaropenaren irekiera,Itxaropenaren irekiera,Itxaropenaren irekiera,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Itxaropenaren irekiera,Itxaropenaren irekiera,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8375200629234314,0.8375200629234314,0.8375200629234314,nllb,eu,eu,eu,Itxaropenaren_irekiera
entity,eu,"""Ottoman Army soldiers killed in the Battle of Baku""",Ottoman Army soldiers killed in the Battle of Baku,,,[],Soldadu otomandarrak hil ziren Bakuko guduan.,Otomandar armadako soldaduak Bakuko guduan hil ziren.,Bakuko guduan hildako Otomandar Armadako soldaduak,0.9,0.5918,0.2737,0.5437,0.0,0.0,0.0,Otomandar armadako soldaduak Bakuko guduan hil ziren.,Otomandar armadako soldaduak Bakuko guduan hil ziren.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8360188007354736,0.8471103310585022,0.843917727470398,madlad,eu,eu,eu,Otomandar_armadako_soldaduak_Bakuko_guduan_hil_ziren.
entity,eu,"""PR6031.O867""",PR6031.O867,,,[],Eusko Jaurlaritzaren laguntzarekin egindako azpitituluak,PR6031.O867,PR6031.O867,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Eusko Jaurlaritzaren laguntzarekin egindako azpitituluak,Eusko Jaurlaritzaren laguntzarekin egindako azpitituluak,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.5418030023574829,,,nllb,eu,en,en,Eusko_Jaurlaritzaren_laguntzarekin_egindako_azpitituluak
entity,eu,"""PS3523.E55 S4 1982""",PS3523.E55 S4 1982,,,[],PS3523.E55 S4 1982,PS3523.E55 S4 1982,PS3523.E55 S4 1982,0.9,1.0,1.0,1.0,1.0,1.0,1.0,PS3523.E55 S4 1982,PS3523.E55 S4 1982,mt_vote,2026-03-05T13:09:29,,,,,en,en,en,PS3523.E55_S4_1982
entity,eu,"""Pakora and other fritters made from wheat or corn flour""",Pakora and other fritters made from wheat or corn flour,,,[],Pakora eta gariaz edo artozko irinaz egindako gainerako frijituak,Pakora eta gari edo arto irinez egindako beste ogitarteko batzuk,Pakora eta gari- edo arto-irinez egindako bestelako frijituak,0.9,0.7597,0.8413,0.816,0.0,0.0,0.0,Pakora eta gari- edo arto-irinez egindako bestelako frijituak,Pakora eta gari- edo arto-irinez egindako bestelako frijituak,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.7441549301147461,0.6675330400466919,0.7609538435935974,salamandra,eu,eu,eu,Pakora_eta_gari-_edo_arto-irinez_egindako_bestelako_frijituak
entity,eu,"""Paris, New York or Hong Kong""","Paris, New York or Hong Kong",,,[],"Paris, New York edo Hong Kong.","Paris, New York edo Hong Kong.","Paris, New York edo Hong Kong",0.9,1.0,0.9831,0.9831,1.0,1.0,1.0,"Paris, New York edo Hong Kong","Paris, New York edo Hong Kong",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8875141143798828,0.8875141143798828,0.927849292755127,salamandra,eu,eu,eu,"Paris,_New_York_edo_Hong_Kong"
entity,eu,"""Parti Bumiputera Sarawak""",Parti Bumiputera Sarawak,,,[],Parti Bumiputera Sarawakekoak,(Gaztelaniaz) Zaragozako udalaren webgunea,Parti Bumiputera Sarawak,0.9,0.338,0.9057,0.303,0.0,1.0,0.0,Parti Bumiputera Sarawak,Parti Bumiputera Sarawak,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.9853502511978148,0.5083723068237305,1.0,salamandra,mt,eu,mt,Parti_Bumiputera_Sarawak
entity,eu,"""Pennsylvania""",Pennsylvania,Q1400,,[],Pensilvania,Pennsylvania,Pennsylvania,0.9,0.8696,0.8696,1.0,0.0,0.0,1.0,Pennsylvania,Pennsylvania,mt_vote,2026-03-05T13:09:32,,,,,en,en,en,Pennsylvania
entity,eu,"""Petrol""",Petrol,Q10348999,,[],Gasolina,Petrolioa,Petrolioa,0.9,0.0,0.0,1.0,0.0,0.0,1.0,Petrolioa,Petrolioa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,,0.8650083541870117,0.8650083541870117,madlad,en,it,it,Petrolioa
entity,eu,"""Point Fortin, Trinidad and Tobago""","Point Fortin, Trinidad and Tobago",,,[],"Point Fortin, Trinidad eta Tobago","Point Fortin, Trinidad eta Tobago","Point Fortin, Trinidad eta Tobago",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"Point Fortin, Trinidad eta Tobago","Point Fortin, Trinidad eta Tobago",mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.9646145105361938,0.9646145105361938,0.9646145105361938,nllb,es,es,es,"Point_Fortin,_Trinidad_eta_Tobago"
entity,eu,"""President of the Chamber of Deputies""",President of the Chamber of Deputies,Q51625452,,[],Diputatuen Ganberako lehendakaria,Diputatuen Ganberako presidentea,Diputatuen Ganberako presidentea,0.9,0.7692,0.7692,1.0,0.0,0.0,1.0,Diputatuen Ganberako presidentea,Diputatuen Ganberako presidentea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.742598831653595,0.7885465025901794,0.7885465025901794,madlad,eu,eu,eu,Diputatuen_Ganberako_presidentea
entity,eu,"""President of the Senate""",President of the Senate,Q2269913,,[],Senatuaren lehendakaria,Senatuko presidentea,Senatuko presidentea,0.9,0.5116,0.5116,1.0,0.0,0.0,1.0,Senatuko presidentea,Senatuko presidentea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8794870376586914,0.9013780355453492,0.9013780355453492,madlad,eu,fi,fi,Senatuko_presidentea
entity,eu,"""President of the Supreme Federal Court""",President of the Supreme Federal Court,Q18464181,,[],Auzitegi Federal Gorenaren lehendakaria,Auzitegi Goreneko presidentea.,Biltzar Federal Goreneko presidentea,0.9,0.5507,0.5333,0.697,0.0,0.0,0.0,Auzitegi Federal Gorenaren lehendakaria,Auzitegi Federal Gorenaren lehendakaria,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.7651623487472534,0.6929516792297363,0.6452553272247314,nllb,eu,it,eu,Auzitegi_Federal_Gorenaren_lehendakaria
entity,eu,"""President""",President,Q30461,,[],Lehendakaria,Lehendakaria,Presidente,0.9,1.0,0.0,0.0,1.0,0.0,0.0,Lehendakaria,Lehendakaria,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.7502207159996033,0.7502207159996033,,nllb,eu,eu,en,Lehendakaria
entity,eu,"""Prime Minister""",Prime Minister,Q14212,,[],Lehen ministroa.,Lehen ministroa,Lehen ministroa,0.9,0.9677,0.9677,1.0,1.0,1.0,1.0,Lehen ministroa,Lehen ministroa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8122625946998596,0.8699530363082886,0.8699530363082886,madlad,de,de,de,Lehen_ministroa
entity,eu,"""Print  & Paperback""",Print & Paperback,,,[],Inprimatzea eta paperezko liburua,Inprimatu & paperezko azala,Inprimatua eta paperezkoa,0.9,0.7333,0.8276,0.8077,0.0,0.0,0.0,Inprimatzea eta paperezko liburua,Inprimatzea eta paperezko liburua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.7726471424102783,0.7390435338020325,0.709061861038208,nllb,eu,eu,eu,Inprimatzea_eta_paperezko_liburua
entity,eu,"""Print""",Print,Q11060274,,[],Inprimatzeko,Inprimatu,Inprimatu,0.9,0.7619,0.7619,1.0,0.0,0.0,1.0,Inprimatu,Inprimatu,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.5907868146896362,0.5843971967697144,0.5843971967697144,madlad,eu,es,es,Inprimatu
entity,eu,"""Provided spare parts for NAeL Minas Geraisand and remainder was scrapped in 2000""",Provided spare parts for NAeL Minas Geraisand and remainder was scrapped in 2000,,,[],"Ordezko piezak eman zizkion NAeL Minas Gerais-i, eta gainerakoa 2000an hondatu zuten.",NAeL Minas Geraisand-en ordezko piezak eman zituen eta 2000. urtean hondatu egin zen.,NAeL Minas Gerais-erako ordezko piezak eman eta gainerakoa 2000n desegin zen,0.9,0.5529,0.5714,0.7329,0.0,0.0,0.0,NAeL Minas Geraisand-en ordezko piezak eman zituen eta 2000. urtean hondatu egin zen.,NAeL Minas Geraisand-en ordezko piezak eman zituen eta 2000. urtean hondatu egin zen.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8107839822769165,0.8470383882522583,0.8331946134567261,madlad,eu,eu,eu,NAeL_Minas_Geraisand-en_ordezko_piezak_eman_zituen_eta_2000._urtean_hondatu_egin_zen.
entity,eu,"""Provisional President of the Argentine Senate""",Provisional President of the Argentine Senate,Q5663602,,[],Argentinako Senatuaren behin-behineko lehendakaria,(Gaztelaniaz) Argentinako Senatuaren webgunea,Argentinako Senatuko behin-behineko presidentea,0.9,0.5684,0.7835,0.5,0.0,0.0,0.0,Argentinako Senatuko behin-behineko presidentea,Argentinako Senatuko behin-behineko presidentea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.90787935256958,0.8116329312324524,0.9346803426742554,salamandra,eu,eu,fi,Argentinako_Senatuko_behin-behineko_presidentea
entity,eu,"""Ralph Payne""",Ralph Payne,Q57579183,,[],Ralph Payne izan zen.,Ralph Payne,Ralph Payne,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Ralph Payne izan zen.,Ralph Payne izan zen.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.9201693534851074,,,nllb,eu,en,en,Ralph_Payne_izan_zen.
entity,eu,"""Rambler Matador""",Rambler Matador,,,[],Rambler Matador bat da.,Rambler Matador,Rambler Matador,0.9,0.7895,0.7895,1.0,0.0,0.0,1.0,Rambler Matador,Rambler Matador,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8951382637023926,0.9999999403953552,0.9999999403953552,madlad,ca,es,es,Rambler_Matador
entity,eu,"""Rear Admiral in the Argentine Navy""",Rear Admiral in the Argentine Navy,,,[],Argentinako Itsas Armadako almirantea.,Argentinako Itsas Armadako almirantea izan zen.,Argentinako Armadako almiranteordea,0.9,0.8941,0.8493,0.7561,0.0,0.0,0.0,Argentinako Itsas Armadako almirantea izan zen.,Argentinako Itsas Armadako almirantea izan zen.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8689161539077759,0.894495964050293,0.8889627456665039,madlad,eo,eu,eo,Argentinako_Itsas_Armadako_almirantea_izan_zen.
entity,eu,"""Red granite and white marble""",Red granite and white marble,,,[],Granito gorria eta marmol zuria.,Granito gorria eta marmol zuria,Granito gorria eta marmol zuria,0.9,0.9841,0.9841,1.0,1.0,1.0,1.0,Granito gorria eta marmol zuria,Granito gorria eta marmol zuria,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.7735277414321899,0.830153226852417,0.830153226852417,madlad,eu,eu,eu,Granito_gorria_eta_marmol_zuria
entity,eu,"""Republic of India""",Republic of India,,,[],Indiako Errepublika,Indiako Errepublika,Indiako Errepublika,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Indiako Errepublika,Indiako Errepublika,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8822529315948486,0.8822529315948486,0.8822529315948486,nllb,de,de,de,Indiako_Errepublika
entity,eu,"""Republic of Turkey""",Republic of Turkey,,,[],Turkiako Errepublika,Turkiako Errepublika,Turkiar Errepublika,0.9,1.0,0.9231,0.9231,1.0,1.0,1.0,Turkiako Errepublika,Turkiako Errepublika,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8904147148132324,0.8904147148132324,0.8724985122680664,nllb,eu,eu,eu,Turkiako_Errepublika
entity,eu,"""Republic of the Philippines""",Republic of the Philippines,,,[],Filipinetako Errepublika,Filipinetako Errepublika,Filipinetako Errepublika,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Filipinetako Errepublika,Filipinetako Errepublika,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,0.8883123397827148,0.8883123397827148,0.8883123397827148,nllb,de,de,de,Filipinetako_Errepublika
entity,eu,"""Retired""",Retired,Q64825398,,[],Erretiratua.,Erretiratua,Erretiroa hartutakoa,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Erretiroa hartutakoa,Erretiroa hartutakoa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:22,,,0.6646214723587036,salamandra,en,en,eu,Erretiroa_hartutakoa
entity,eu,"""Rick Parker""",Rick Parker,Q7331633,,[],Rick Parkerrekin.,Rick Parker,Rick Parker,0.9,0.7857,0.7857,1.0,0.0,0.0,1.0,Rick Parker,Rick Parker,mt_vote,2026-03-05T13:09:49,,,,,en,en,en,Rick_Parker
